TransactionID,Date,Amount,Type,Description,Category
1477,2024-11-01,779.09,credit,Mobile Recharge,BILLS
1478,2024-12-27,4653.19,transfer,UPI Transfer,TRANSFER
1479,2024-11-26,1881.04,debit,McDonalds,FOOD
1480,2024-05-19,1014.54,credit,Stock Purchase,INVESTMENT
1481,2025-04-03,2597.01,transfer,Gaming Purchase,ENTERTAINMENT
1482,2024-08-29,1866.15,transfer,Stock Purchase,INVESTMENT
1483,2024-06-19,2840.8,transfer,Pharmacy Purchase,MEDICAL
1484,2025-07-28,4665.4,debit,Stock Purchase,INVESTMENT
1485,2024-02-12,2511.58,credit,Bank Transfer,TRANSFER
1486,2025-04-03,3561.38,transfer,Starbucks Coffee,FOOD
1487,2025-02-09,790.84,credit,Gaming Purchase,ENTERTAINMENT
1488,2024-05-28,1397.39,debit,Netflix Subscription,ENTERTAINMENT
1489,2024-12-29,542.51,debit,Starbucks Coffee,FOOD
1490,2025-06-17,1607.98,debit,UPI Transfer,TRANSFER
1491,2025-02-28,2506.76,credit,Water Bill,BILLS
1492,2025-08-10,4391.14,credit,Dominos Pizza,FOOD
1493,2024-02-07,4377.08,credit,Train Ticket,TRAVEL
1494,2025-07-15,4600.99,transfer,Monthly Salary Credit,SALARY
1495,2025-03-19,3053.03,credit,Starbucks Coffee,FOOD
1496,2024-03-05,1869.78,credit,Pharmacy Purchase,MEDICAL
1497,2024-05-26,710.09,transfer,Monthly Salary Credit,SALARY
1498,2024-12-01,265.92,debit,Monthly Salary Credit,SALARY
1499,2024-12-31,187.16,debit,Medical Test,MEDICAL
1500,2025-08-13,3452.64,transfer,Gaming Purchase,ENTERTAINMENT
1501,2024-12-10,3619.72,transfer,Crypto Buy,INVESTMENT
1502,2024-05-24,1334.28,debit,Restaurant Bill,FOOD
1503,2024-08-29,510.56,transfer,Dominos Pizza,FOOD
1504,2024-02-11,1947.96,debit,Monthly Salary Credit,SALARY
1505,2025-01-31,817.17,debit,Movie Ticket,ENTERTAINMENT
1506,2024-01-16,2916.52,credit,Bonus Credit,SALARY
1507,2025-06-01,408.55,transfer,Mutual Fund SIP,INVESTMENT
1508,2024-09-24,694.22,credit,Amazon Purchase,SHOPPING
1509,2024-12-23,2566.83,credit,Doctor Consultation,MEDICAL
1510,2025-06-04,4494.13,credit,Water Bill,BILLS
1511,2024-03-30,4117.51,transfer,Mobile Recharge,BILLS
1512,2025-10-01,2259.72,transfer,Doctor Consultation,MEDICAL
1513,2024-12-04,2013.87,transfer,Monthly Salary Credit,SALARY
1514,2025-09-10,2107.73,debit,Bonus Credit,SALARY
1515,2024-06-18,3978.22,transfer,Netflix Subscription,ENTERTAINMENT
1516,2024-11-10,2572.95,debit,Myntra Clothing,SHOPPING
1517,2025-07-19,727.52,debit,Fuel Station,TRAVEL
1518,2023-12-07,2600.73,credit,Crypto Buy,INVESTMENT
1519,2025-04-28,4832.0,debit,Stock Purchase,INVESTMENT
1520,2025-03-16,4436.96,transfer,Movie Ticket,ENTERTAINMENT
1521,2024-03-26,1020.13,transfer,Dominos Pizza,FOOD
1522,2023-12-15,3907.01,debit,Netflix Subscription,ENTERTAINMENT
1523,2024-03-04,3074.86,credit,Flight Booking,TRAVEL
1524,2024-04-29,354.66,transfer,Pharmacy Purchase,MEDICAL
1525,2024-02-17,823.36,debit,McDonalds,FOOD
1526,2024-12-11,3853.07,credit,Dominos Pizza,FOOD
1527,2025-01-05,2137.74,debit,UPI Transfer,TRANSFER
1528,2025-05-02,2984.89,debit,Medical Test,MEDICAL
1529,2024-12-06,2311.67,debit,Myntra Clothing,SHOPPING
1530,2024-10-05,210.69,debit,Restaurant Bill,FOOD
1531,2024-03-17,1239.1,credit,Netflix Subscription,ENTERTAINMENT
1532,2025-04-15,2887.3,credit,Doctor Consultation,MEDICAL
1533,2024-05-30,2205.4,credit,Bank Transfer,TRANSFER
1534,2025-06-01,1171.11,credit,Crypto Buy,INVESTMENT
1535,2024-07-17,3615.26,transfer,Bonus Credit,SALARY
1536,2024-06-30,148.72,debit,Uber Ride,TRAVEL
1537,2025-07-25,4016.0,credit,Train Ticket,TRAVEL
1538,2025-06-03,1384.08,credit,Train Ticket,TRAVEL
1539,2025-07-04,2196.17,credit,Flight Booking,TRAVEL
1540,2025-10-08,693.42,debit,Movie Ticket,ENTERTAINMENT
1541,2024-02-15,4666.83,transfer,Starbucks Coffee,FOOD
1542,2025-03-30,4178.71,credit,Doctor Consultation,MEDICAL
1543,2024-01-01,1087.46,transfer,Uber Ride,TRAVEL
1544,2025-06-02,2531.83,credit,Gaming Purchase,ENTERTAINMENT
1545,2025-05-28,3917.95,transfer,Flight Booking,TRAVEL
1546,2025-03-26,4146.31,credit,Uber Ride,TRAVEL
1547,2024-02-24,1656.78,credit,Flight Booking,TRAVEL
1548,2025-08-08,1468.79,transfer,Bonus Credit,SALARY
1549,2025-02-07,2420.32,credit,Mutual Fund SIP,INVESTMENT
1550,2025-01-23,3253.75,debit,Flight Booking,TRAVEL
1551,2024-04-24,2498.75,credit,Stock Purchase,INVESTMENT
1552,2024-02-11,572.7,transfer,Crypto Buy,INVESTMENT
1553,2024-04-26,2456.62,debit,Doctor Consultation,MEDICAL
1554,2025-01-09,2264.27,transfer,Medical Test,MEDICAL
1555,2024-06-22,1551.3,debit,Amazon Purchase,SHOPPING
1556,2024-09-30,1771.9,credit,Mutual Fund SIP,INVESTMENT
1557,2025-09-10,809.37,debit,Flight Booking,TRAVEL
1558,2023-11-16,3140.38,debit,Doctor Consultation,MEDICAL
1559,2024-02-03,4274.38,transfer,Doctor Consultation,MEDICAL
1560,2024-02-04,191.98,debit,Crypto Buy,INVESTMENT
1561,2024-08-22,1004.42,credit,Electricity Bill,BILLS
1562,2024-05-28,1746.86,transfer,Restaurant Bill,FOOD
1563,2024-03-30,4694.75,debit,McDonalds,FOOD
1564,2023-12-15,3141.15,credit,Flight Booking,TRAVEL
1565,2023-12-10,2391.85,debit,Bank Transfer,TRANSFER
1566,2024-04-20,3097.04,transfer,Crypto Buy,INVESTMENT
1567,2025-03-09,2826.26,credit,Doctor Consultation,MEDICAL
1568,2024-07-25,1707.08,debit,Amazon Purchase,SHOPPING
1569,2025-01-27,1194.55,debit,Pharmacy Purchase,MEDICAL
1570,2024-03-06,3375.59,debit,Dominos Pizza,FOOD
1571,2025-04-28,2999.18,transfer,Monthly Salary Credit,SALARY
1572,2024-10-19,724.61,credit,Doctor Consultation,MEDICAL
1573,2024-10-26,4137.31,debit,Pharmacy Purchase,MEDICAL
1574,2024-11-28,468.47,debit,Crypto Buy,INVESTMENT
1575,2024-04-06,2805.72,credit,Gaming Purchase,ENTERTAINMENT
1576,2024-05-21,1957.04,debit,Doctor Consultation,MEDICAL
1577,2025-06-04,4004.41,debit,Uber Ride,TRAVEL
1578,2024-11-16,1267.58,debit,Netflix Subscription,ENTERTAINMENT
1579,2024-11-23,3261.31,credit,Netflix Subscription,ENTERTAINMENT
1580,2025-10-23,290.74,debit,UPI Transfer,TRANSFER
1581,2024-12-13,1685.53,transfer,Flight Booking,TRAVEL
1582,2024-01-14,2347.22,credit,Starbucks Coffee,FOOD
1583,2025-08-03,4306.21,debit,Gaming Purchase,ENTERTAINMENT
1584,2023-12-30,2630.47,debit,Wallet Transfer,TRANSFER
1585,2025-07-20,4078.26,transfer,Wallet Transfer,TRANSFER
1586,2024-05-16,557.17,debit,Train Ticket,TRAVEL
1587,2025-05-27,1064.47,transfer,Wallet Transfer,TRANSFER
1588,2024-05-05,1959.17,credit,Gaming Purchase,ENTERTAINMENT
1589,2025-05-07,1038.53,transfer,Movie Ticket,ENTERTAINMENT
1590,2025-05-05,434.05,credit,Doctor Consultation,MEDICAL
1591,2024-09-24,793.35,credit,Myntra Clothing,SHOPPING
1592,2024-07-31,69.71,debit,Mobile Recharge,BILLS
1593,2024-04-16,1024.63,debit,Netflix Subscription,ENTERTAINMENT
1594,2025-08-29,367.68,debit,Movie Ticket,ENTERTAINMENT
1595,2024-08-16,2559.52,debit,Medical Test,MEDICAL
1596,2025-05-18,3978.55,transfer,Crypto Buy,INVESTMENT
1597,2024-09-29,2873.96,debit,UPI Transfer,TRANSFER
1598,2024-06-01,849.97,debit,Mobile Recharge,BILLS
1599,2024-02-14,4267.77,transfer,Pharmacy Purchase,MEDICAL
1600,2025-04-26,3162.3,credit,Flight Booking,TRAVEL
1601,2025-02-12,2277.86,credit,Flipkart Order,SHOPPING
1602,2025-09-13,766.59,debit,Bonus Credit,SALARY
1603,2024-02-29,4568.42,credit,Electricity Bill,BILLS
1604,2025-09-20,422.03,credit,Doctor Consultation,MEDICAL
1605,2024-12-11,1634.34,debit,Flight Booking,TRAVEL
1606,2024-03-29,771.99,debit,Movie Ticket,ENTERTAINMENT
1607,2024-04-22,4917.17,credit,Pharmacy Purchase,MEDICAL
1608,2024-05-03,688.66,transfer,Train Ticket,TRAVEL
1609,2024-06-17,4390.87,debit,Dominos Pizza,FOOD
1610,2024-09-28,2764.68,credit,Mutual Fund SIP,INVESTMENT
1611,2024-08-28,4646.28,transfer,Mutual Fund SIP,INVESTMENT
1612,2024-07-14,2522.94,credit,Mutual Fund SIP,INVESTMENT
1613,2025-03-08,52.39,transfer,Mobile Recharge,BILLS
1614,2025-03-17,3147.2,credit,Monthly Salary Credit,SALARY
1615,2025-07-12,4764.16,debit,Monthly Salary Credit,SALARY
1616,2025-04-20,2639.24,transfer,Bank Transfer,TRANSFER
1617,2025-08-23,4753.24,transfer,Monthly Salary Credit,SALARY
1618,2024-10-16,1957.44,debit,Lifestyle Store,SHOPPING
1619,2025-09-06,3704.5,transfer,Amazon Purchase,SHOPPING
1620,2024-03-06,3815.03,transfer,McDonalds,FOOD
1621,2024-12-14,2058.38,transfer,Starbucks Coffee,FOOD
1622,2024-12-07,2811.3,debit,Fuel Station,TRAVEL
1623,2025-06-04,3082.46,debit,Internet Bill,BILLS
1624,2024-06-22,1335.53,credit,Flipkart Order,SHOPPING
1625,2025-03-25,4926.11,credit,Starbucks Coffee,FOOD
1626,2024-07-04,4273.26,credit,Fuel Station,TRAVEL
1627,2024-01-21,3783.32,transfer,Bonus Credit,SALARY
1628,2024-05-22,2985.06,transfer,Dominos Pizza,FOOD
1629,2024-03-05,1108.18,debit,Lifestyle Store,SHOPPING
1630,2024-09-17,3655.57,debit,Bonus Credit,SALARY
1631,2024-05-08,946.98,credit,McDonalds,FOOD
1632,2025-07-16,4634.28,credit,Crypto Buy,INVESTMENT
1633,2024-05-27,4735.76,debit,Electricity Bill,BILLS
1634,2025-06-30,3686.38,credit,Crypto Buy,INVESTMENT
1635,2024-03-25,2371.79,transfer,Monthly Salary Credit,SALARY
1636,2025-04-06,2395.7,credit,Bonus Credit,SALARY
1637,2025-10-16,3476.4,transfer,Mobile Recharge,BILLS
1638,2024-10-16,191.89,debit,Bank Transfer,TRANSFER
1639,2025-07-14,1354.83,transfer,Medical Test,MEDICAL
1640,2024-05-15,3221.51,transfer,McDonalds,FOOD
1641,2025-11-04,3939.86,transfer,McDonalds,FOOD
1642,2025-05-11,1843.79,transfer,Water Bill,BILLS
1643,2025-05-08,511.35,debit,Mobile Recharge,BILLS
1644,2024-07-04,1711.69,credit,Flight Booking,TRAVEL
1645,2025-09-26,2129.61,transfer,Medical Test,MEDICAL
1646,2023-12-28,2464.41,credit,Flipkart Order,SHOPPING
1647,2024-12-19,4278.12,transfer,Monthly Salary Credit,SALARY
1648,2024-11-23,4653.63,debit,UPI Transfer,TRANSFER
1649,2024-03-04,623.35,transfer,Dominos Pizza,FOOD
1650,2024-11-11,961.97,transfer,Monthly Salary Credit,SALARY
1651,2024-05-27,4337.07,debit,Bonus Credit,SALARY
1652,2024-10-16,563.54,transfer,Stock Purchase,INVESTMENT
1653,2024-07-29,4491.13,credit,Netflix Subscription,ENTERTAINMENT
1654,2024-12-06,4475.25,credit,Water Bill,BILLS
1655,2024-08-11,2350.41,debit,Bank Transfer,TRANSFER
1656,2024-03-03,690.78,transfer,Bank Transfer,TRANSFER
1657,2025-06-21,1826.43,credit,Myntra Clothing,SHOPPING
1658,2024-04-02,2958.98,credit,Monthly Salary Credit,SALARY
1659,2024-04-07,2325.68,credit,Stock Purchase,INVESTMENT
1660,2025-05-11,2722.62,credit,Medical Test,MEDICAL
1661,2024-10-11,752.87,transfer,Wallet Transfer,TRANSFER
1662,2025-04-17,459.86,debit,Medical Test,MEDICAL
1663,2025-07-08,2137.95,debit,Netflix Subscription,ENTERTAINMENT
1664,2023-12-23,1171.45,debit,Medical Test,MEDICAL
1665,2024-10-20,4943.05,credit,UPI Transfer,TRANSFER
1666,2024-08-30,3294.2,transfer,Myntra Clothing,SHOPPING
1667,2025-09-10,2959.82,credit,Flight Booking,TRAVEL
1668,2024-11-04,1649.92,credit,Netflix Subscription,ENTERTAINMENT
1669,2025-11-11,3721.9,debit,Movie Ticket,ENTERTAINMENT
1670,2024-03-05,546.06,transfer,Gaming Purchase,ENTERTAINMENT
1671,2025-08-22,793.42,transfer,Internet Bill,BILLS
1672,2025-09-02,1959.02,transfer,Uber Ride,TRAVEL
1673,2024-01-16,3793.43,credit,Monthly Salary Credit,SALARY
1674,2025-09-11,2444.98,debit,Internet Bill,BILLS
1675,2025-02-04,419.45,transfer,Netflix Subscription,ENTERTAINMENT
1676,2024-12-24,2525.03,debit,Lifestyle Store,SHOPPING
1677,2025-05-02,4864.23,debit,UPI Transfer,TRANSFER
1678,2025-08-14,4368.53,debit,Mutual Fund SIP,INVESTMENT
1679,2025-06-02,4033.41,debit,Bonus Credit,SALARY
1680,2025-04-20,3265.49,debit,Pharmacy Purchase,MEDICAL
1681,2024-05-04,1357.26,debit,Flipkart Order,SHOPPING
1682,2024-12-02,2435.92,credit,Myntra Clothing,SHOPPING
1683,2024-03-06,1842.37,transfer,Netflix Subscription,ENTERTAINMENT
1684,2024-06-18,4309.81,transfer,Bank Transfer,TRANSFER
1685,2024-08-29,558.49,transfer,Monthly Salary Credit,SALARY
1686,2025-03-02,606.38,debit,Flipkart Order,SHOPPING
1687,2024-11-28,2671.33,transfer,Gaming Purchase,ENTERTAINMENT
1688,2024-12-14,3387.25,transfer,Lifestyle Store,SHOPPING
1689,2024-05-31,1045.99,debit,Stock Purchase,INVESTMENT
1690,2024-02-12,4729.61,transfer,Restaurant Bill,FOOD
1691,2024-06-02,2304.27,debit,Flipkart Order,SHOPPING
1692,2024-09-20,4343.94,transfer,Gaming Purchase,ENTERTAINMENT
1693,2023-12-13,3814.09,debit,Crypto Buy,INVESTMENT
1694,2024-12-09,3866.94,transfer,Medical Test,MEDICAL
1695,2024-06-26,709.12,credit,Gaming Purchase,ENTERTAINMENT
1696,2024-08-03,134.4,debit,Crypto Buy,INVESTMENT
1697,2025-06-15,1522.44,transfer,UPI Transfer,TRANSFER
1698,2025-03-23,1080.25,credit,Starbucks Coffee,FOOD
1699,2024-01-14,1067.27,debit,Restaurant Bill,FOOD
1700,2025-05-13,2287.27,debit,Train Ticket,TRAVEL
1701,2024-05-09,3144.27,transfer,Electricity Bill,BILLS
1702,2024-10-18,3107.14,transfer,Lifestyle Store,SHOPPING
1703,2024-09-26,926.87,transfer,Starbucks Coffee,FOOD
1704,2025-09-04,1324.69,credit,Restaurant Bill,FOOD
1705,2025-05-14,1887.33,debit,Mobile Recharge,BILLS
1706,2024-09-23,345.05,transfer,Train Ticket,TRAVEL
1707,2024-11-10,2737.38,debit,Stock Purchase,INVESTMENT
1708,2024-03-15,4559.23,debit,Gaming Purchase,ENTERTAINMENT
1709,2024-07-20,2024.51,transfer,McDonalds,FOOD
1710,2025-10-09,3326.47,credit,Dominos Pizza,FOOD
1711,2024-01-22,3193.6,credit,Flipkart Order,SHOPPING
1712,2024-09-02,800.76,credit,Flight Booking,TRAVEL
1713,2024-04-27,1448.65,debit,Lifestyle Store,SHOPPING
1714,2025-04-29,1953.63,transfer,Lifestyle Store,SHOPPING
1715,2024-11-22,1960.66,credit,Train Ticket,TRAVEL
1716,2025-11-08,2472.62,credit,Dominos Pizza,FOOD
1717,2023-12-17,3949.08,credit,Crypto Buy,INVESTMENT
1718,2025-03-20,428.46,credit,McDonalds,FOOD
1719,2025-02-07,2457.45,transfer,Restaurant Bill,FOOD
1720,2025-08-09,1059.61,credit,Netflix Subscription,ENTERTAINMENT
1721,2024-01-29,2881.67,transfer,Bank Transfer,TRANSFER
1722,2024-12-12,734.43,credit,McDonalds,FOOD
1723,2024-11-09,4902.41,transfer,Fuel Station,TRAVEL
1724,2025-02-18,808.08,debit,Myntra Clothing,SHOPPING
1725,2025-10-29,1082.58,debit,Monthly Salary Credit,SALARY
1726,2025-01-05,1792.78,debit,Flipkart Order,SHOPPING
1727,2024-12-14,1293.44,credit,Stock Purchase,INVESTMENT
1728,2025-05-30,3455.31,debit,Train Ticket,TRAVEL
1729,2025-11-02,476.44,credit,Starbucks Coffee,FOOD
1730,2024-09-24,4705.48,credit,Flipkart Order,SHOPPING
1731,2024-09-26,2949.1,debit,Monthly Salary Credit,SALARY
1732,2024-01-10,1975.96,debit,Stock Purchase,INVESTMENT
1733,2024-12-09,4089.57,debit,Movie Ticket,ENTERTAINMENT
1734,2024-01-08,1424.45,transfer,Bonus Credit,SALARY
1735,2024-06-04,1052.7,credit,Lifestyle Store,SHOPPING
1736,2024-05-18,2486.34,debit,Monthly Salary Credit,SALARY
1737,2024-10-21,2275.49,debit,Mobile Recharge,BILLS
1738,2025-09-24,916.52,debit,Amazon Purchase,SHOPPING
1739,2024-04-06,4993.89,credit,Fuel Station,TRAVEL
1740,2025-10-06,737.44,debit,Water Bill,BILLS
1741,2023-11-25,2636.6,transfer,Monthly Salary Credit,SALARY
1742,2025-10-16,716.31,transfer,Starbucks Coffee,FOOD
1743,2024-05-07,4849.69,debit,Water Bill,BILLS
1744,2025-04-08,1315.66,credit,Stock Purchase,INVESTMENT
1745,2024-03-13,3112.28,credit,Movie Ticket,ENTERTAINMENT
1746,2025-04-26,2419.87,credit,Pharmacy Purchase,MEDICAL
1747,2024-08-11,890.39,credit,Electricity Bill,BILLS
1748,2024-07-13,2105.71,transfer,Amazon Purchase,SHOPPING
1749,2024-08-07,1526.53,debit,Restaurant Bill,FOOD
1750,2024-01-18,4157.61,transfer,McDonalds,FOOD
1751,2025-06-08,2106.05,credit,Myntra Clothing,SHOPPING
1752,2024-09-06,1610.1,transfer,Gaming Purchase,ENTERTAINMENT
1753,2024-05-22,4272.37,transfer,McDonalds,FOOD
1754,2024-11-24,4079.47,transfer,Medical Test,MEDICAL
1755,2024-05-13,4100.01,debit,Lifestyle Store,SHOPPING
1756,2025-06-26,1989.31,credit,Starbucks Coffee,FOOD
1757,2025-06-09,4432.45,debit,Stock Purchase,INVESTMENT
1758,2024-08-24,2548.72,transfer,UPI Transfer,TRANSFER
1759,2025-01-24,4480.89,transfer,Mobile Recharge,BILLS
1760,2025-05-02,747.42,credit,Fuel Station,TRAVEL
1761,2025-10-08,1163.5,credit,Lifestyle Store,SHOPPING
1762,2024-09-17,3846.93,transfer,Internet Bill,BILLS
1763,2024-05-01,4494.86,credit,Crypto Buy,INVESTMENT
1764,2025-06-23,1294.36,transfer,Stock Purchase,INVESTMENT
1765,2025-06-22,1427.51,debit,Monthly Salary Credit,SALARY
1766,2025-06-07,1999.91,transfer,Water Bill,BILLS
1767,2024-01-24,4738.14,credit,UPI Transfer,TRANSFER
1768,2025-07-01,3159.83,credit,UPI Transfer,TRANSFER
1769,2025-06-01,4264.97,transfer,Fuel Station,TRAVEL
1770,2024-11-04,319.42,credit,UPI Transfer,TRANSFER
1771,2025-03-20,650.3,transfer,Train Ticket,TRAVEL
1772,2024-04-30,3358.12,credit,Medical Test,MEDICAL
1773,2024-01-09,3121.3,transfer,Dominos Pizza,FOOD
1774,2024-02-01,2186.09,credit,Restaurant Bill,FOOD
1775,2024-10-22,4530.51,transfer,Bonus Credit,SALARY
1776,2025-02-19,383.19,transfer,Uber Ride,TRAVEL
1777,2024-04-04,4652.27,credit,Myntra Clothing,SHOPPING
1778,2025-03-05,100.8,debit,Restaurant Bill,FOOD
1779,2025-01-20,4685.25,debit,Monthly Salary Credit,SALARY
1780,2024-02-04,4634.84,transfer,Flipkart Order,SHOPPING
1781,2025-11-09,2420.6,credit,Wallet Transfer,TRANSFER
1782,2024-10-09,2093.46,transfer,Water Bill,BILLS
1783,2025-06-21,3227.96,debit,UPI Transfer,TRANSFER
1784,2025-09-01,2414.39,credit,Stock Purchase,INVESTMENT
1785,2025-08-23,2855.97,transfer,Movie Ticket,ENTERTAINMENT
1786,2025-08-21,4599.13,transfer,Myntra Clothing,SHOPPING
1787,2024-03-07,4877.32,transfer,Starbucks Coffee,FOOD
1788,2025-01-06,2055.86,credit,Netflix Subscription,ENTERTAINMENT
1789,2025-10-15,2606.53,transfer,Bank Transfer,TRANSFER
1790,2025-10-14,4039.06,debit,Stock Purchase,INVESTMENT
1791,2024-09-20,673.02,debit,Lifestyle Store,SHOPPING
1792,2024-10-04,3890.25,credit,Fuel Station,TRAVEL
1793,2024-12-25,991.59,debit,Train Ticket,TRAVEL
1794,2025-09-09,2306.77,debit,Internet Bill,BILLS
1795,2025-08-13,2229.83,debit,Wallet Transfer,TRANSFER
1796,2024-05-25,1909.87,credit,Bonus Credit,SALARY
1797,2025-07-10,1166.53,debit,Monthly Salary Credit,SALARY
1798,2024-12-27,4488.0,debit,Amazon Purchase,SHOPPING
1799,2025-10-31,3334.34,transfer,Netflix Subscription,ENTERTAINMENT
1800,2025-03-31,1856.54,transfer,Uber Ride,TRAVEL
1801,2024-01-31,3015.78,transfer,Doctor Consultation,MEDICAL
1802,2024-01-08,4927.18,transfer,Gaming Purchase,ENTERTAINMENT
1803,2023-12-22,2709.49,credit,Water Bill,BILLS
1804,2024-10-24,4478.32,transfer,Starbucks Coffee,FOOD
1805,2024-09-18,4982.47,debit,Monthly Salary Credit,SALARY
1806,2024-02-11,1526.56,transfer,Dominos Pizza,FOOD
1807,2025-03-25,2893.27,credit,Monthly Salary Credit,SALARY
1808,2024-11-06,1783.17,credit,Amazon Purchase,SHOPPING
1809,2025-06-20,1005.16,transfer,Bank Transfer,TRANSFER
1810,2024-05-28,1501.83,credit,Monthly Salary Credit,SALARY
1811,2024-10-04,1982.12,transfer,Starbucks Coffee,FOOD
1812,2025-08-12,3010.57,transfer,Mutual Fund SIP,INVESTMENT
1813,2024-03-15,2196.94,credit,Monthly Salary Credit,SALARY
1814,2024-10-28,2232.14,credit,Movie Ticket,ENTERTAINMENT
1815,2024-12-13,106.74,debit,Crypto Buy,INVESTMENT
1816,2024-03-20,936.46,transfer,Monthly Salary Credit,SALARY
1817,2024-04-20,484.38,transfer,Mutual Fund SIP,INVESTMENT
1818,2025-05-18,3186.19,credit,Medical Test,MEDICAL
1819,2025-07-26,321.51,debit,Internet Bill,BILLS
1820,2024-07-12,3587.22,transfer,Monthly Salary Credit,SALARY
1821,2025-04-05,1217.04,credit,Doctor Consultation,MEDICAL
1822,2024-09-18,1532.64,transfer,McDonalds,FOOD
1823,2024-10-27,147.07,credit,Bank Transfer,TRANSFER
1824,2024-03-19,4727.37,debit,Starbucks Coffee,FOOD
1825,2025-03-20,2103.69,debit,UPI Transfer,TRANSFER
1826,2024-07-24,2424.02,transfer,Uber Ride,TRAVEL
1827,2025-08-28,4288.18,credit,Crypto Buy,INVESTMENT
1828,2025-01-21,4070.23,transfer,Flipkart Order,SHOPPING
1829,2025-04-30,2024.02,debit,Starbucks Coffee,FOOD
1830,2023-12-08,764.71,credit,Netflix Subscription,ENTERTAINMENT
1831,2025-09-14,3747.49,debit,Movie Ticket,ENTERTAINMENT
1832,2024-03-07,510.32,debit,Bank Transfer,TRANSFER
1833,2024-05-10,4254.46,credit,Flight Booking,TRAVEL
1834,2025-09-29,2113.11,debit,UPI Transfer,TRANSFER
1835,2024-05-01,683.18,credit,Stock Purchase,INVESTMENT
1836,2024-09-18,1420.14,transfer,Flight Booking,TRAVEL
1837,2023-11-19,559.39,transfer,Medical Test,MEDICAL
1838,2025-10-16,1954.38,transfer,Amazon Purchase,SHOPPING
1839,2024-03-09,2593.2,debit,Internet Bill,BILLS
1840,2024-06-28,2052.08,credit,Doctor Consultation,MEDICAL
1841,2025-04-15,1936.01,debit,Electricity Bill,BILLS
1842,2024-06-04,2051.96,credit,Amazon Purchase,SHOPPING
1843,2025-01-11,3861.9,transfer,Bank Transfer,TRANSFER
1844,2024-08-14,1103.72,transfer,Netflix Subscription,ENTERTAINMENT
1845,2025-07-01,4821.61,transfer,Bonus Credit,SALARY
1846,2024-10-17,1196.71,debit,Bank Transfer,TRANSFER
1847,2025-09-21,173.07,credit,Water Bill,BILLS
1848,2025-06-26,1667.18,debit,Netflix Subscription,ENTERTAINMENT
1849,2024-09-09,2607.57,transfer,Flight Booking,TRAVEL
1850,2024-10-14,2162.62,credit,Mutual Fund SIP,INVESTMENT
1851,2025-05-21,493.22,debit,Monthly Salary Credit,SALARY
1852,2024-01-28,4607.39,debit,Mobile Recharge,BILLS
1853,2024-08-07,1112.85,credit,Bank Transfer,TRANSFER
1854,2025-11-11,4961.54,debit,Pharmacy Purchase,MEDICAL
1855,2024-09-16,3237.49,transfer,Flipkart Order,SHOPPING
1856,2025-06-12,161.22,credit,Water Bill,BILLS
1857,2024-03-02,2984.7,debit,UPI Transfer,TRANSFER
1858,2024-03-23,2098.67,debit,Stock Purchase,INVESTMENT
1859,2025-09-23,3065.25,transfer,UPI Transfer,TRANSFER
1860,2025-05-11,3213.38,debit,Doctor Consultation,MEDICAL
1861,2025-03-26,517.43,transfer,Internet Bill,BILLS
1862,2024-06-12,2101.73,debit,Stock Purchase,INVESTMENT
1863,2025-11-06,1190.21,debit,Uber Ride,TRAVEL
1864,2025-03-23,4197.33,transfer,Train Ticket,TRAVEL
1865,2025-01-24,2550.8,debit,Mutual Fund SIP,INVESTMENT
1866,2024-11-25,3403.09,credit,Restaurant Bill,FOOD
1867,2024-12-02,3528.19,credit,Monthly Salary Credit,SALARY
1868,2024-08-24,128.62,credit,Dominos Pizza,FOOD
1869,2025-02-21,228.7,transfer,Mobile Recharge,BILLS
1870,2023-12-27,3809.17,transfer,Starbucks Coffee,FOOD
1871,2023-12-18,4537.37,debit,Gaming Purchase,ENTERTAINMENT
1872,2025-11-03,1971.5,credit,Water Bill,BILLS
1873,2024-08-23,4730.34,debit,Bonus Credit,SALARY
1874,2023-12-18,2785.27,credit,Bank Transfer,TRANSFER
1875,2024-09-15,816.35,transfer,Doctor Consultation,MEDICAL
1876,2024-06-30,1301.87,transfer,Medical Test,MEDICAL
1877,2024-11-30,692.14,debit,McDonalds,FOOD
1878,2025-08-16,2673.18,transfer,UPI Transfer,TRANSFER
1879,2024-06-15,4131.63,debit,Mutual Fund SIP,INVESTMENT
1880,2024-11-13,3842.22,transfer,Wallet Transfer,TRANSFER
1881,2024-11-19,3207.63,debit,Monthly Salary Credit,SALARY
